N,P,K,temperature,humidity,ph,rainfall,label
79.0,47.0,42.0,26.517,70.0,7.037,99.196,jowar(sorghum)
65.0,54.0,35.0,27.552,70.0,6.534,75.55,jowar(sorghum)
92.0,60.0,40.0,26.309,70.0,7.266,71.07,jowar(sorghum)
88.0,46.0,36.0,25.399,70.0,7.374,65.992,jowar(sorghum)
91.0,44.0,35.0,27.839,70.0,6.983,85.403,jowar(sorghum)
77.0,51.0,44.0,28.958,70.0,6.987,46.317,jowar(sorghum)
99.0,52.0,44.0,28.876,70.0,6.698,94.851,jowar(sorghum)
70.0,52.0,42.0,28.928,70.0,7.315,80.578,jowar(sorghum)
77.0,38.0,36.0,30.034,70.0,6.895,71.899,jowar(sorghum)
63.0,37.0,45.0,29.322,70.0,6.659,57.112,jowar(sorghum)
65.0,48.0,39.0,31.421,70.0,6.904,45.607,jowar(sorghum)
79.0,49.0,35.0,31.48,70.0,6.41,97.412,jowar(sorghum)
83.0,46.0,35.0,27.659,70.0,6.068,84.948,jowar(sorghum)
67.0,52.0,35.0,30.943,70.0,6.634,95.905,jowar(sorghum)
82.0,57.0,43.0,29.155,70.0,6.256,92.296,jowar(sorghum)
75.0,43.0,38.0,28.819,70.0,7.025,55.124,jowar(sorghum)
67.0,59.0,35.0,27.992,70.0,7.191,66.625,jowar(sorghum)
83.0,52.0,38.0,25.688,70.0,6.334,53.632,jowar(sorghum)
69.0,36.0,36.0,25.218,70.0,6.13,83.841,jowar(sorghum)
95.0,56.0,42.0,28.416,70.0,7.023,54.847,jowar(sorghum)
62.0,53.0,44.0,30.157,70.0,7.015,58.039,jowar(sorghum)
100.0,47.0,45.0,31.587,70.0,7.256,76.493,jowar(sorghum)
65.0,42.0,40.0,26.328,70.0,6.351,53.591,jowar(sorghum)
70.0,47.0,40.0,25.707,70.0,7.493,40.108,jowar(sorghum)
88.0,54.0,38.0,28.393,70.0,6.975,45.194,jowar(sorghum)
77.0,56.0,39.0,27.497,70.0,6.051,59.264,jowar(sorghum)
95.0,51.0,38.0,29.814,70.0,7.063,47.143,jowar(sorghum)
67.0,55.0,41.0,29.057,70.0,6.338,42.288,jowar(sorghum)
95.0,59.0,42.0,26.037,70.0,6.265,55.016,jowar(sorghum)
98.0,49.0,45.0,27.47,70.0,6.658,85.315,jowar(sorghum)
90.0,35.0,39.0,28.796,70.0,6.759,69.494,jowar(sorghum)
92.0,43.0,39.0,29.952,70.0,7.059,50.861,jowar(sorghum)
68.0,50.0,37.0,25.101,70.0,6.984,63.974,jowar(sorghum)
82.0,41.0,36.0,27.477,70.0,7.167,66.721,jowar(sorghum)
96.0,35.0,42.0,28.881,70.0,6.582,48.34,jowar(sorghum)
97.0,42.0,44.0,26.412,70.0,6.799,93.173,jowar(sorghum)
98.0,58.0,40.0,31.838,70.0,6.962,96.296,jowar(sorghum)
62.0,39.0,43.0,25.771,70.0,6.745,51.626,jowar(sorghum)
69.0,50.0,41.0,29.682,70.0,7.46,50.615,jowar(sorghum)
80.0,50.0,41.0,30.555,70.0,6.635,62.418,jowar(sorghum)
96.0,56.0,35.0,30.429,70.0,7.332,72.535,jowar(sorghum)
100.0,45.0,38.0,28.826,70.0,7.248,57.214,jowar(sorghum)
81.0,41.0,38.0,30.704,70.0,6.393,99.711,jowar(sorghum)
72.0,44.0,43.0,26.962,70.0,7.236,86.843,jowar(sorghum)
81.0,41.0,40.0,25.043,70.0,7.347,62.577,jowar(sorghum)
90.0,56.0,36.0,26.598,70.0,6.324,45.792,jowar(sorghum)
92.0,59.0,38.0,30.193,70.0,6.749,95.855,jowar(sorghum)
80.0,38.0,42.0,25.683,70.0,6.125,44.505,jowar(sorghum)
67.0,50.0,44.0,28.81,70.0,7.178,80.373,jowar(sorghum)
87.0,48.0,39.0,26.69,70.0,6.943,70.432,jowar(sorghum)
74.0,56.0,40.0,26.141,70.0,7.23,68.133,jowar(sorghum)
81.0,56.0,45.0,28.445,70.0,7.25,73.817,jowar(sorghum)
75.0,54.0,45.0,27.331,70.0,6.28,50.835,jowar(sorghum)
63.0,58.0,36.0,26.302,70.0,6.522,41.657,jowar(sorghum)
76.0,46.0,43.0,29.811,70.0,7.082,42.939,jowar(sorghum)
88.0,47.0,44.0,26.696,70.0,7.048,89.612,jowar(sorghum)
68.0,60.0,44.0,26.417,70.0,6.967,74.297,jowar(sorghum)
62.0,51.0,40.0,25.508,70.0,6.387,45.48,jowar(sorghum)
83.0,43.0,40.0,25.479,70.0,7.412,70.347,jowar(sorghum)
68.0,45.0,41.0,27.376,70.0,6.447,93.569,jowar(sorghum)
85.0,55.0,43.0,25.867,70.0,7.057,85.083,jowar(sorghum)
69.0,50.0,42.0,31.48,70.0,7.316,97.703,jowar(sorghum)
75.0,55.0,44.0,27.571,70.0,7.274,70.355,jowar(sorghum)
87.0,46.0,40.0,29.135,70.0,7.048,96.356,jowar(sorghum)
64.0,41.0,36.0,30.759,70.0,7.41,91.47,jowar(sorghum)
68.0,45.0,36.0,27.782,70.0,6.846,85.405,jowar(sorghum)
68.0,43.0,41.0,27.242,70.0,7.134,48.113,jowar(sorghum)
92.0,55.0,40.0,26.763,70.0,6.702,48.357,jowar(sorghum)
69.0,51.0,35.0,30.413,70.0,7.403,76.892,jowar(sorghum)
92.0,51.0,40.0,28.705,70.0,6.319,92.707,jowar(sorghum)
75.0,60.0,42.0,31.032,70.0,6.31,62.802,jowar(sorghum)
93.0,39.0,43.0,27.328,70.0,7.499,64.573,jowar(sorghum)
60.0,40.0,45.0,30.371,70.0,6.3,90.501,jowar(sorghum)
63.0,42.0,44.0,27.386,70.0,6.473,86.976,jowar(sorghum)
89.0,59.0,45.0,27.857,70.0,6.486,44.056,jowar(sorghum)
84.0,47.0,35.0,26.848,70.0,7.158,44.166,jowar(sorghum)
69.0,42.0,42.0,27.855,70.0,7.47,71.592,jowar(sorghum)
68.0,45.0,36.0,29.869,70.0,6.506,79.149,jowar(sorghum)
70.0,58.0,35.0,25.432,70.0,7.198,66.146,jowar(sorghum)
80.0,60.0,45.0,27.272,70.0,6.082,96.062,jowar(sorghum)
94.0,42.0,43.0,30.006,70.0,6.233,48.078,jowar(sorghum)
80.0,35.0,35.0,27.209,70.0,7.37,72.17,jowar(sorghum)
92.0,60.0,42.0,25.287,70.0,6.85,85.173,jowar(sorghum)
66.0,53.0,43.0,31.872,70.0,7.459,49.092,jowar(sorghum)
83.0,47.0,35.0,30.091,70.0,6.879,68.452,jowar(sorghum)
84.0,58.0,39.0,27.331,70.0,7.471,52.567,jowar(sorghum)
68.0,59.0,35.0,30.292,70.0,6.21,42.636,jowar(sorghum)
83.0,37.0,38.0,27.538,70.0,6.143,97.819,jowar(sorghum)
98.0,40.0,37.0,26.173,70.0,7.327,87.751,jowar(sorghum)
93.0,60.0,36.0,26.027,70.0,7.186,73.331,jowar(sorghum)
95.0,53.0,37.0,25.317,70.0,6.205,46.572,jowar(sorghum)
62.0,60.0,36.0,30.749,70.0,6.987,74.321,jowar(sorghum)
79.0,35.0,38.0,26.423,70.0,6.245,96.6,jowar(sorghum)
72.0,35.0,41.0,26.571,70.0,6.5,80.587,jowar(sorghum)
63.0,52.0,44.0,25.243,70.0,6.236,46.547,jowar(sorghum)
84.0,38.0,38.0,31.514,70.0,6.965,44.799,jowar(sorghum)
86.0,42.0,43.0,31.06,70.0,7.263,60.405,jowar(sorghum)
81.0,58.0,42.0,26.306,70.0,6.063,94.452,jowar(sorghum)
99.0,44.0,41.0,27.454,70.0,6.503,78.132,jowar(sorghum)
70.0,36.0,45.0,26.838,70.0,6.547,74.57,jowar(sorghum)
81.0,37.0,44.0,26.267,70.0,6.515,46.238,jowar(sorghum)
98.0,55.0,39.0,25.21,70.0,6.413,47.582,jowar(sorghum)
62.0,40.0,44.0,25.714,70.0,6.68,92.165,jowar(sorghum)
61.0,47.0,37.0,25.208,70.0,6.785,99.987,jowar(sorghum)
90.0,35.0,38.0,27.385,70.0,6.533,48.242,jowar(sorghum)
95.0,57.0,36.0,29.149,70.0,7.378,43.883,jowar(sorghum)
70.0,42.0,35.0,25.173,70.0,7.12,53.185,jowar(sorghum)
65.0,60.0,36.0,29.391,70.0,7.485,97.087,jowar(sorghum)
70.0,35.0,36.0,31.027,70.0,7.413,70.757,jowar(sorghum)
72.0,51.0,36.0,30.298,70.0,7.167,44.866,jowar(sorghum)
77.0,55.0,37.0,25.823,70.0,6.485,89.159,jowar(sorghum)
90.0,47.0,37.0,26.24,70.0,7.477,78.634,jowar(sorghum)
84.0,36.0,42.0,29.282,70.0,7.369,45.118,jowar(sorghum)
96.0,50.0,42.0,31.708,70.0,7.229,68.229,jowar(sorghum)
82.0,60.0,37.0,29.887,70.0,7.449,89.159,jowar(sorghum)
92.0,42.0,43.0,29.173,70.0,6.061,52.078,jowar(sorghum)
66.0,44.0,41.0,30.728,70.0,6.311,98.25,jowar(sorghum)
79.0,51.0,41.0,31.201,70.0,6.393,67.488,jowar(sorghum)
87.0,57.0,43.0,26.117,70.0,7.25,65.69,jowar(sorghum)
67.0,50.0,41.0,26.33,70.0,6.228,69.202,jowar(sorghum)
73.0,35.0,43.0,27.091,70.0,6.622,46.692,jowar(sorghum)
90.0,46.0,41.0,27.622,70.0,6.635,99.974,jowar(sorghum)
79.0,41.0,40.0,26.343,70.0,7.32,68.784,jowar(sorghum)
89.0,43.0,44.0,25.003,70.0,7.301,91.631,jowar(sorghum)
92.0,56.0,42.0,26.568,70.0,6.388,63.423,jowar(sorghum)
91.0,38.0,40.0,28.61,70.0,6.666,83.19,jowar(sorghum)
84.0,54.0,45.0,30.892,70.0,7.205,63.306,jowar(sorghum)
63.0,59.0,40.0,26.058,70.0,7.107,93.762,jowar(sorghum)
87.0,52.0,38.0,25.76,70.0,6.339,83.034,jowar(sorghum)
88.0,47.0,36.0,30.891,70.0,7.022,46.089,jowar(sorghum)
88.0,59.0,42.0,25.786,70.0,7.167,99.187,jowar(sorghum)
90.0,40.0,42.0,25.253,70.0,7.132,59.145,jowar(sorghum)
79.0,44.0,44.0,31.516,70.0,6.187,91.554,jowar(sorghum)
91.0,48.0,38.0,30.886,70.0,6.391,44.185,jowar(sorghum)
92.0,39.0,37.0,30.582,70.0,7.154,89.424,jowar(sorghum)
82.0,54.0,40.0,26.689,70.0,6.692,76.492,jowar(sorghum)
69.0,35.0,40.0,29.902,70.0,7.217,44.712,jowar(sorghum)
62.0,57.0,41.0,31.964,60.0,6.099,55.598,barley(jav)
65.0,48.0,35.0,31.587,60.0,5.212,35.966,barley(jav)
86.0,47.0,43.0,27.825,60.0,6.396,43.019,barley(jav)
93.0,48.0,36.0,31.49,60.0,6.884,42.338,barley(jav)
98.0,49.0,36.0,29.847,60.0,5.871,63.259,barley(jav)
78.0,39.0,37.0,29.621,60.0,6.003,35.761,barley(jav)
96.0,42.0,45.0,27.323,60.0,5.712,42.061,barley(jav)
66.0,55.0,35.0,31.705,60.0,6.382,39.673,barley(jav)
90.0,46.0,45.0,31.827,60.0,5.674,39.348,barley(jav)
100.0,44.0,41.0,30.168,60.0,5.325,64.388,barley(jav)
98.0,37.0,35.0,29.866,60.0,5.381,38.287,barley(jav)
95.0,60.0,37.0,31.585,60.0,5.256,63.392,barley(jav)
72.0,56.0,35.0,31.2,60.0,6.764,51.439,barley(jav)
88.0,49.0,41.0,27.133,60.0,5.766,34.474,barley(jav)
71.0,43.0,37.0,28.573,60.0,5.396,38.585,barley(jav)
73.0,54.0,41.0,28.297,60.0,6.264,34.003,barley(jav)
90.0,53.0,35.0,29.874,60.0,5.486,40.972,barley(jav)
63.0,49.0,44.0,29.012,60.0,5.966,42.092,barley(jav)
90.0,42.0,44.0,27.069,60.0,5.447,59.227,barley(jav)
62.0,45.0,37.0,28.283,60.0,6.259,52.053,barley(jav)
66.0,55.0,35.0,29.451,60.0,6.57,60.349,barley(jav)
93.0,43.0,36.0,28.938,60.0,5.902,48.633,barley(jav)
95.0,57.0,39.0,30.113,60.0,5.562,58.905,barley(jav)
62.0,47.0,39.0,29.355,60.0,6.086,62.266,barley(jav)
89.0,50.0,44.0,30.216,60.0,6.336,58.539,barley(jav)
98.0,60.0,41.0,29.448,60.0,5.562,46.956,barley(jav)
94.0,59.0,40.0,29.617,60.0,6.694,37.71,barley(jav)
65.0,43.0,39.0,27.768,60.0,5.926,47.278,barley(jav)
75.0,42.0,36.0,29.327,60.0,5.512,58.667,barley(jav)
71.0,40.0,43.0,31.069,60.0,5.871,53.172,barley(jav)
86.0,36.0,36.0,29.107,60.0,5.594,54.89,barley(jav)
80.0,53.0,38.0,29.255,60.0,6.593,32.25,barley(jav)
76.0,60.0,45.0,31.371,60.0,5.815,41.531,barley(jav)
86.0,42.0,38.0,30.556,60.0,5.205,63.409,barley(jav)
71.0,58.0,35.0,29.364,60.0,5.132,47.556,barley(jav)
91.0,44.0,43.0,30.876,60.0,6.313,46.114,barley(jav)
78.0,49.0,37.0,27.683,60.0,5.605,36.962,barley(jav)
69.0,38.0,35.0,27.074,60.0,6.712,43.484,barley(jav)
83.0,45.0,37.0,30.442,60.0,5.086,46.709,barley(jav)
77.0,58.0,36.0,27.623,60.0,6.082,32.075,barley(jav)
97.0,46.0,42.0,27.023,60.0,6.427,34.258,barley(jav)
64.0,40.0,38.0,29.78,60.0,6.032,58.261,barley(jav)
84.0,47.0,43.0,27.302,60.0,6.679,51.361,barley(jav)
78.0,59.0,36.0,28.765,60.0,6.963,60.543,barley(jav)
78.0,39.0,41.0,27.979,60.0,5.719,58.532,barley(jav)
61.0,60.0,43.0,28.27,60.0,6.865,39.509,barley(jav)
87.0,50.0,39.0,31.729,60.0,5.011,55.987,barley(jav)
89.0,45.0,37.0,29.012,60.0,5.455,59.298,barley(jav)
63.0,35.0,41.0,28.759,60.0,6.315,63.806,barley(jav)
65.0,59.0,40.0,31.686,60.0,5.024,35.64,barley(jav)
8.0,49.0,19.0,31.815,60.0,5.878,42.237,barley(jav)
11.0,39.0,22.0,31.183,60.0,6.548,50.555,barley(jav)
35.0,47.0,21.0,27.705,60.0,6.752,61.281,barley(jav)
24.0,42.0,18.0,28.128,60.0,6.557,62.949,barley(jav)
36.0,53.0,18.0,27.193,60.0,6.644,44.748,barley(jav)
23.0,39.0,24.0,27.355,60.0,6.744,53.391,barley(jav)
38.0,42.0,15.0,28.134,60.0,5.091,39.752,barley(jav)
17.0,54.0,24.0,29.744,60.0,6.701,55.339,barley(jav)
0.0,36.0,21.0,27.627,60.0,5.797,60.127,barley(jav)
12.0,49.0,18.0,28.101,60.0,6.054,48.835,barley(jav)
39.0,53.0,17.0,27.24,60.0,6.441,56.656,barley(jav)
36.0,49.0,18.0,31.766,60.0,6.412,48.826,barley(jav)
23.0,56.0,25.0,31.296,60.0,6.452,31.97,barley(jav)
38.0,56.0,21.0,31.672,60.0,5.223,59.038,barley(jav)
0.0,59.0,20.0,29.108,60.0,6.134,35.317,barley(jav)
17.0,47.0,17.0,31.442,60.0,6.432,62.892,barley(jav)
35.0,45.0,18.0,29.077,60.0,6.506,57.42,barley(jav)
38.0,54.0,25.0,30.446,60.0,6.118,39.74,barley(jav)
37.0,43.0,17.0,30.16,60.0,5.645,53.864,barley(jav)
28.0,59.0,21.0,29.318,60.0,6.309,35.593,barley(jav)
13.0,59.0,20.0,30.554,60.0,6.767,48.545,barley(jav)
7.0,39.0,22.0,27.268,60.0,6.562,31.156,barley(jav)
40.0,58.0,24.0,29.408,60.0,6.121,33.982,barley(jav)
33.0,58.0,19.0,27.848,60.0,5.922,34.175,barley(jav)
39.0,54.0,19.0,28.561,60.0,5.946,38.206,barley(jav)
31.0,35.0,18.0,28.329,60.0,6.965,51.192,barley(jav)
19.0,37.0,23.0,30.892,60.0,6.168,57.869,barley(jav)
8.0,39.0,23.0,27.036,60.0,5.68,35.309,barley(jav)
39.0,41.0,24.0,31.033,60.0,6.667,40.634,barley(jav)
10.0,47.0,25.0,27.096,60.0,6.907,64.257,barley(jav)
3.0,51.0,17.0,27.561,60.0,6.075,52.977,barley(jav)
35.0,35.0,15.0,27.82,60.0,6.97,58.129,barley(jav)
39.0,50.0,21.0,29.172,60.0,6.152,63.829,barley(jav)
17.0,38.0,17.0,29.945,60.0,6.006,45.958,barley(jav)
9.0,51.0,24.0,29.339,60.0,6.726,50.41,barley(jav)
28.0,45.0,16.0,30.839,60.0,6.137,52.441,barley(jav)
9.0,47.0,20.0,31.918,60.0,5.694,48.645,barley(jav)
13.0,60.0,18.0,30.734,60.0,5.694,31.647,barley(jav)
40.0,38.0,25.0,28.859,60.0,6.177,39.376,barley(jav)
24.0,37.0,24.0,28.394,60.0,5.679,40.522,barley(jav)
14.0,52.0,25.0,29.667,60.0,6.55,59.76,barley(jav)
25.0,42.0,23.0,29.597,60.0,6.203,30.143,barley(jav)
18.0,49.0,25.0,29.501,60.0,5.471,39.414,barley(jav)
28.0,48.0,21.0,31.443,60.0,5.706,37.302,barley(jav)
36.0,41.0,23.0,30.55,60.0,6.998,43.887,barley(jav)
1.0,48.0,16.0,27.868,60.0,5.524,30.016,barley(jav)
28.0,40.0,23.0,28.947,60.0,6.944,50.352,barley(jav)
21.0,53.0,25.0,30.405,60.0,5.936,39.551,barley(jav)
38.0,58.0,17.0,30.999,60.0,5.999,38.069,barley(jav)
26.0,57.0,19.0,28.191,60.0,5.923,43.809,barley(jav)
12.0,51.0,19.0,28.587,60.0,5.877,31.166,barley(jav)
28.0,51.0,21.0,30.788,60.0,5.798,63.332,barley(jav)
13.0,50.0,21.0,30.739,60.0,5.206,50.22,barley(jav)
19.0,60.0,15.0,29.752,60.0,6.127,34.764,barley(jav)
0.0,60.0,20.0,29.817,60.0,5.037,48.117,barley(jav)
3.0,50.0,25.0,29.678,60.0,6.514,38.127,barley(jav)
17.0,43.0,16.0,27.191,60.0,5.609,35.061,barley(jav)
1.0,60.0,19.0,31.147,60.0,6.753,59.316,barley(jav)
38.0,52.0,18.0,27.041,60.0,6.333,62.807,barley(jav)
19.0,57.0,19.0,31.982,60.0,5.949,56.983,barley(jav)
12.0,46.0,17.0,29.627,60.0,5.296,53.283,barley(jav)
1.0,46.0,16.0,29.889,60.0,5.092,30.732,barley(jav)
15.0,57.0,15.0,28.443,60.0,5.942,64.375,barley(jav)
35.0,54.0,21.0,28.358,60.0,5.081,37.289,barley(jav)
10.0,41.0,19.0,27.876,60.0,6.438,63.753,barley(jav)
0.0,52.0,19.0,28.411,60.0,6.842,47.873,barley(jav)
29.0,45.0,19.0,27.157,60.0,6.537,41.38,barley(jav)
20.0,36.0,18.0,29.081,60.0,6.512,48.686,barley(jav)
2.0,59.0,23.0,30.414,60.0,6.725,41.636,barley(jav)
0.0,58.0,16.0,28.235,60.0,6.505,48.382,barley(jav)
12.0,50.0,24.0,30.838,60.0,6.836,42.991,barley(jav)
37.0,57.0,19.0,30.793,60.0,6.778,48.494,barley(jav)
34.0,54.0,21.0,31.734,60.0,6.284,30.927,barley(jav)
25.0,42.0,21.0,29.5,60.0,6.591,37.242,barley(jav)
22.0,43.0,21.0,28.912,60.0,6.902,37.693,barley(jav)
7.0,46.0,17.0,30.303,60.0,6.221,64.974,barley(jav)
13.0,58.0,20.0,27.243,60.0,5.85,32.731,barley(jav)
8.0,45.0,20.0,31.876,60.0,5.085,57.113,barley(jav)
4.0,51.0,17.0,31.614,60.0,5.704,31.589,barley(jav)
25.0,50.0,25.0,29.906,60.0,6.055,46.48,barley(jav)
12.0,53.0,25.0,31.669,60.0,6.607,50.066,barley(jav)
22.0,41.0,21.0,28.48,60.0,6.021,49.197,barley(jav)
6.0,46.0,25.0,29.754,60.0,6.128,59.424,barley(jav)
34.0,54.0,18.0,31.678,60.0,6.745,47.192,barley(jav)
6.0,57.0,20.0,28.012,60.0,5.336,38.689,barley(jav)
10.0,38.0,21.0,29.726,60.0,6.401,56.769,barley(jav)
31.0,46.0,18.0,27.213,60.0,5.96,36.167,barley(jav)
23.0,37.0,16.0,29.071,60.0,5.49,35.128,barley(jav)
5.0,44.0,19.0,27.715,60.0,6.646,58.405,barley(jav)
3.0,53.0,19.0,30.178,60.0,5.228,50.962,barley(jav)
19.0,58.0,15.0,31.659,60.0,5.834,49.437,barley(jav)
24.0,56.0,19.0,29.567,60.0,6.866,43.371,barley(jav)
7.0,40.0,15.0,31.03,60.0,6.263,39.278,barley(jav)
12.0,37.0,15.0,29.438,60.0,5.036,48.962,barley(jav)
36.0,56.0,21.0,28.211,60.0,6.013,56.411,barley(jav)
16.0,38.0,23.0,27.248,60.0,5.639,54.857,barley(jav)
32.0,47.0,23.0,30.498,60.0,6.752,53.512,barley(jav)
28.0,45.0,15.0,30.617,60.0,5.027,36.769,barley(jav)
32.0,60.0,15.0,31.186,60.0,5.518,54.695,barley(jav)
1.0,36.0,16.0,31.3,60.0,6.162,39.421,barley(jav)
189.0,75.0,199.0,35.151,68.393,6.845,70.156,ragi(naachnnii)
205.0,67.0,199.0,22.191,69.779,5.534,82.433,ragi(naachnnii)
203.0,63.0,193.0,27.954,68.649,6.662,109.788,ragi(naachnnii)
182.0,80.0,200.0,24.545,69.092,4.946,81.851,ragi(naachnnii)
193.0,72.0,199.0,34.003,68.21,4.691,78.527,ragi(naachnnii)
189.0,56.0,198.0,33.543,68.042,5.092,86.666,ragi(naachnnii)
210.0,56.0,190.0,25.986,68.382,6.61,81.59,ragi(naachnnii)
213.0,64.0,200.0,39.351,68.146,7.139,104.191,ragi(naachnnii)
184.0,78.0,200.0,34.845,68.762,7.09,80.364,ragi(naachnnii)
182.0,69.0,190.0,26.795,68.985,4.869,95.956,ragi(naachnnii)
199.0,58.0,192.0,37.581,69.115,5.321,71.956,ragi(naachnnii)
190.0,64.0,199.0,27.149,68.777,5.676,70.121,ragi(naachnnii)
197.0,72.0,200.0,36.342,68.687,7.36,85.832,ragi(naachnnii)
182.0,58.0,192.0,33.48,69.323,5.066,88.959,ragi(naachnnii)
211.0,79.0,198.0,31.228,69.349,5.185,85.612,ragi(naachnnii)
195.0,60.0,193.0,32.731,69.007,6.412,106.015,ragi(naachnnii)
197.0,58.0,198.0,22.696,68.141,5.817,94.191,ragi(naachnnii)
186.0,77.0,192.0,21.451,69.051,4.565,84.146,ragi(naachnnii)
183.0,68.0,191.0,25.977,69.644,5.431,96.697,ragi(naachnnii)
188.0,63.0,190.0,34.71,68.153,6.675,88.901,ragi(naachnnii)
214.0,55.0,190.0,34.696,69.756,5.373,88.97,ragi(naachnnii)
211.0,80.0,200.0,37.002,68.734,6.908,107.661,ragi(naachnnii)
202.0,69.0,199.0,20.529,68.29,4.576,86.036,ragi(naachnnii)
188.0,58.0,192.0,25.041,68.756,5.896,95.395,ragi(naachnnii)
188.0,74.0,194.0,35.524,68.401,5.678,82.169,ragi(naachnnii)
187.0,62.0,195.0,29.609,69.503,4.564,88.763,ragi(naachnnii)
210.0,64.0,197.0,26.246,68.361,5.952,85.82,ragi(naachnnii)
206.0,55.0,195.0,31.021,68.072,7.076,71.96,ragi(naachnnii)
198.0,60.0,190.0,23.18,68.669,6.708,98.452,ragi(naachnnii)
200.0,66.0,195.0,37.542,68.265,7.489,95.588,ragi(naachnnii)
207.0,63.0,190.0,37.282,68.247,5.256,93.321,ragi(naachnnii)
211.0,79.0,198.0,25.227,68.478,6.017,103.651,ragi(naachnnii)
208.0,70.0,194.0,29.183,68.505,6.794,73.903,ragi(naachnnii)
186.0,80.0,190.0,37.38,69.0,4.945,81.463,ragi(naachnnii)
186.0,61.0,197.0,27.66,68.512,5.601,70.081,ragi(naachnnii)
186.0,71.0,200.0,33.343,69.812,6.214,82.969,ragi(naachnnii)
209.0,65.0,190.0,24.256,69.325,6.87,98.639,ragi(naachnnii)
175.0,63.0,193.0,21.482,68.424,7.493,96.989,ragi(naachnnii)
195.0,74.0,199.0,32.951,69.01,6.622,77.262,ragi(naachnnii)
201.0,59.0,195.0,20.479,69.508,7.39,95.868,ragi(naachnnii)
187.0,56.0,196.0,38.928,69.319,4.554,99.495,ragi(naachnnii)
188.0,64.0,200.0,31.292,69.36,5.228,102.72,ragi(naachnnii)
177.0,66.0,193.0,22.536,69.025,7.028,90.191,ragi(naachnnii)
212.0,76.0,198.0,26.421,69.106,5.64,91.587,ragi(naachnnii)
202.0,79.0,193.0,28.327,68.126,4.727,92.887,ragi(naachnnii)
189.0,72.0,198.0,32.331,68.847,5.558,108.892,ragi(naachnnii)
205.0,79.0,195.0,24.501,68.895,6.381,71.027,ragi(naachnnii)
188.0,62.0,196.0,34.331,68.699,6.337,82.439,ragi(naachnnii)
185.0,63.0,199.0,32.375,69.715,7.241,84.47,ragi(naachnnii)
209.0,65.0,192.0,27.14,68.694,4.747,80.678,ragi(naachnnii)
207.0,62.0,193.0,35.326,69.274,5.549,108.268,ragi(naachnnii)
207.0,63.0,199.0,25.234,68.86,6.697,87.253,ragi(naachnnii)
210.0,73.0,190.0,33.676,69.495,5.107,107.557,ragi(naachnnii)
203.0,59.0,194.0,34.805,68.399,6.175,87.519,ragi(naachnnii)
205.0,76.0,194.0,33.613,68.701,6.677,100.662,ragi(naachnnii)
199.0,74.0,191.0,21.205,68.386,5.293,80.596,ragi(naachnnii)
205.0,78.0,198.0,31.302,69.132,6.373,70.755,ragi(naachnnii)
212.0,78.0,198.0,22.904,69.458,6.079,98.571,ragi(naachnnii)
210.0,60.0,198.0,33.713,69.918,6.66,85.606,ragi(naachnnii)
191.0,73.0,196.0,23.414,69.301,5.421,81.623,ragi(naachnnii)
179.0,74.0,194.0,26.598,68.053,5.926,103.018,ragi(naachnnii)
204.0,75.0,195.0,27.177,69.107,4.528,81.406,ragi(naachnnii)
208.0,60.0,200.0,21.249,68.737,4.533,95.217,ragi(naachnnii)
183.0,72.0,192.0,28.552,68.504,5.348,91.656,ragi(naachnnii)
188.0,66.0,194.0,25.739,69.229,5.277,81.868,ragi(naachnnii)
199.0,56.0,196.0,39.519,69.532,4.931,83.32,ragi(naachnnii)
188.0,76.0,191.0,20.628,68.871,4.692,97.693,ragi(naachnnii)
196.0,69.0,192.0,20.64,68.782,5.509,93.345,ragi(naachnnii)
198.0,63.0,197.0,33.954,69.864,5.056,92.684,ragi(naachnnii)
185.0,75.0,191.0,36.303,69.308,6.23,104.617,ragi(naachnnii)
181.0,66.0,192.0,35.777,68.589,6.767,72.409,ragi(naachnnii)
210.0,64.0,198.0,30.534,68.163,4.677,101.569,ragi(naachnnii)
186.0,59.0,192.0,38.768,69.336,7.04,86.263,ragi(naachnnii)
188.0,70.0,190.0,28.129,69.145,4.589,83.345,ragi(naachnnii)
186.0,64.0,199.0,39.137,68.631,6.06,103.619,ragi(naachnnii)
181.0,60.0,195.0,23.852,68.768,5.159,84.187,ragi(naachnnii)
193.0,78.0,200.0,20.52,68.256,5.318,86.272,ragi(naachnnii)
204.0,74.0,196.0,37.127,69.285,4.687,91.227,ragi(naachnnii)
212.0,76.0,198.0,28.127,69.355,6.857,101.341,ragi(naachnnii)
215.0,80.0,192.0,31.232,69.19,5.379,72.781,ragi(naachnnii)
194.0,77.0,197.0,36.439,68.404,5.541,99.191,ragi(naachnnii)
189.0,73.0,192.0,25.82,68.934,5.341,106.403,ragi(naachnnii)
199.0,79.0,200.0,34.57,69.598,6.561,80.296,ragi(naachnnii)
189.0,70.0,191.0,23.789,68.459,4.805,85.374,ragi(naachnnii)
176.0,68.0,190.0,25.874,68.454,6.496,79.752,ragi(naachnnii)
207.0,77.0,197.0,38.363,68.835,6.232,103.19,ragi(naachnnii)
188.0,65.0,192.0,20.208,69.637,7.132,85.315,ragi(naachnnii)
196.0,63.0,199.0,28.062,68.667,7.488,106.385,ragi(naachnnii)
