,temperature,humidity,ph,rainfall,label
3477,16.667,62.526,8.16,7.803,corianderleaves
3478,23.01,65.132,8.7,7.836,corianderleaves
3479,16.693,65.445,8.805,7.891,corianderleaves
3480,27.133,67.931,9.81,7.707,corianderleaves
3481,25.041,60.925,8.1,8.603,corianderleaves
3482,27.902,67.335,8.124,8.367,corianderleaves
3483,18.387,63.892,9.16,8.814,corianderleaves
3484,15.055,66.534,9.458,9.967,corianderleaves
3485,17.524,65.118,9.385,8.703,corianderleaves
3486,15.097,60.426,8.271,9.131,corianderleaves
3487,19.72,65.831,9.783,8.34,corianderleaves
3488,22.863,60.755,8.934,9.345,corianderleaves
3489,26.568,63.913,9.254,8.718,corianderleaves
3490,25.585,60.256,8.874,8.199,corianderleaves
3491,19.937,61.346,9.908,7.525,corianderleaves
3492,19.964,63.814,9.789,8.514,corianderleaves
3493,24.272,63.737,9.04,8.697,corianderleaves
3494,26.215,68.75,8.942,9.788,corianderleaves
3495,23.03,60.67,9.85,8.454,corianderleaves
3496,19.632,61.455,8.906,7.874,corianderleaves
3497,24.455,69.435,8.041,7.556,corianderleaves
3498,19.832,64.397,8.566,8.702,corianderleaves
3499,15.277,65.18,8.747,9.812,corianderleaves
3500,16.891,64.232,9.489,9.514,corianderleaves
3501,16.99,69.625,8.949,7.916,corianderleaves
3502,24.936,65.122,9.603,9.285,corianderleaves
3503,22.677,66.721,9.86,7.81,corianderleaves
3504,19.979,64.74,8.215,8.168,corianderleaves
3505,22.394,63.044,8.171,7.642,corianderleaves
3506,17.403,67.126,8.551,7.939,corianderleaves
3507,25.435,64.46,9.207,9.53,corianderleaves
3508,17.084,61.966,9.0,7.895,corianderleaves
3509,27.794,63.872,9.095,9.954,corianderleaves
3510,25.586,63.786,8.641,7.913,corianderleaves
3511,15.794,61.36,8.92,8.717,corianderleaves
3512,16.172,68.346,8.256,8.345,corianderleaves
3513,20.976,64.717,9.12,8.042,corianderleaves
3514,18.184,67.56,9.646,9.75,corianderleaves
3515,24.612,62.691,8.646,8.394,corianderleaves
3516,25.186,60.797,8.927,7.538,corianderleaves
3517,23.881,66.116,8.399,8.29,corianderleaves
3518,18.472,62.653,8.485,7.809,corianderleaves
3519,16.997,68.771,8.959,8.842,corianderleaves
3520,27.108,62.326,9.253,8.032,corianderleaves
3521,18.761,66.787,8.247,9.589,corianderleaves
3522,22.68,69.648,8.166,9.264,corianderleaves
3523,16.483,69.03,9.869,7.562,corianderleaves
3524,16.18,69.795,9.277,8.823,corianderleaves
3525,19.53,68.273,9.581,8.378,corianderleaves
3526,22.224,62.23,8.109,9.062,corianderleaves
3527,22.784,61.781,9.181,9.037,corianderleaves
3528,21.955,67.967,8.534,9.254,corianderleaves
3529,16.347,62.72,9.35,7.544,corianderleaves
3530,21.242,64.247,9.897,8.548,corianderleaves
3531,18.954,68.757,8.225,9.27,corianderleaves
3532,17.674,63.934,8.771,8.913,corianderleaves
3533,23.723,69.905,9.202,9.069,corianderleaves
3534,16.207,62.53,9.431,9.544,corianderleaves
3535,15.352,60.368,9.969,9.051,corianderleaves
3536,19.043,64.273,8.934,8.6,corianderleaves
3537,19.145,60.801,8.329,7.674,corianderleaves
3538,23.665,61.357,8.421,8.227,corianderleaves
3539,27.929,66.093,9.24,8.143,corianderleaves
3540,16.919,62.918,9.846,7.937,corianderleaves
3541,26.333,67.533,8.266,7.798,corianderleaves
3542,19.814,61.711,8.234,8.782,corianderleaves
3543,25.297,64.17,8.25,9.251,corianderleaves
3544,27.424,67.971,9.618,9.778,corianderleaves
3545,18.412,68.556,8.5,8.909,corianderleaves
3546,22.105,64.043,8.483,9.17,corianderleaves
3547,16.258,69.61,9.043,7.509,corianderleaves
3548,22.128,62.512,9.235,8.767,corianderleaves
3549,24.86,65.777,8.599,9.202,corianderleaves
3550,23.803,69.995,8.142,9.995,corianderleaves
3551,26.225,60.898,8.04,9.159,corianderleaves
3552,16.35,69.132,8.608,9.756,corianderleaves
3553,17.156,66.833,8.203,8.245,corianderleaves
3554,23.161,61.896,9.782,9.636,corianderleaves
3555,19.399,69.556,8.781,8.436,corianderleaves
3556,15.372,64.408,9.851,9.369,corianderleaves
3557,22.679,69.701,8.402,9.504,corianderleaves
3558,23.023,65.855,9.65,9.344,corianderleaves
3559,18.963,64.706,8.122,8.18,corianderleaves
3560,18.797,62.991,9.194,8.006,corianderleaves
3561,22.928,69.598,9.111,9.75,corianderleaves
3562,26.484,61.498,8.483,8.282,corianderleaves
3563,21.646,68.944,8.637,8.152,corianderleaves
3564,21.436,64.249,8.923,7.545,corianderleaves
3565,25.543,60.214,8.284,9.898,corianderleaves
3566,21.769,65.033,8.503,9.9,corianderleaves
3567,16.029,61.272,8.119,9.869,corianderleaves
3568,23.493,67.046,9.349,9.252,corianderleaves
3569,27.198,62.043,9.34,8.102,corianderleaves
3570,26.448,65.857,9.313,8.471,corianderleaves
3571,15.922,60.943,8.664,8.497,corianderleaves
3572,15.895,66.799,8.046,7.989,corianderleaves
3573,18.383,68.418,8.591,8.048,corianderleaves
3574,21.144,65.005,9.727,8.17,corianderleaves
3575,26.695,67.958,8.613,8.66,corianderleaves
3576,20.04,69.721,9.236,9.886,corianderleaves
3577,21.812,63.931,8.871,8.68,corianderleaves
3578,21.021,68.801,8.179,8.743,corianderleaves
3579,23.366,66.523,9.258,7.634,corianderleaves
3580,27.119,64.153,9.299,8.354,corianderleaves
3581,15.331,64.746,8.518,9.891,corianderleaves
3582,15.946,63.859,8.76,7.802,corianderleaves
3583,16.959,69.125,8.15,9.422,corianderleaves
3584,21.6,69.834,9.52,8.097,corianderleaves
3585,24.186,61.161,8.884,8.279,corianderleaves
3586,25.819,65.458,9.74,9.112,corianderleaves
3587,21.254,68.004,9.167,8.872,corianderleaves
3588,25.844,64.548,9.52,8.213,corianderleaves
3589,16.805,64.955,9.842,9.265,corianderleaves
3590,20.595,69.846,8.902,9.864,corianderleaves
3591,20.252,61.747,8.025,7.771,corianderleaves
3592,17.591,69.465,8.195,7.686,corianderleaves
3593,25.134,60.257,9.5,8.428,corianderleaves
3594,26.733,60.386,9.973,8.029,corianderleaves
3595,15.988,62.219,9.922,9.057,corianderleaves
3596,21.382,62.641,9.952,7.861,corianderleaves
3597,16.115,62.472,8.703,9.387,corianderleaves
3598,17.236,67.965,8.98,9.511,corianderleaves
3599,24.819,63.02,9.013,9.75,corianderleaves
3600,36.745,67.0,5.855,143.884,curryleaves
3601,35.333,67.0,5.533,167.75,curryleaves
3602,26.373,67.0,5.952,170.505,curryleaves
3603,26.666,67.0,5.838,177.681,curryleaves
3604,26.049,67.0,5.964,144.3,curryleaves
3605,32.526,67.0,5.879,165.937,curryleaves
3606,27.437,67.0,5.638,176.515,curryleaves
3607,28.039,67.0,5.857,173.296,curryleaves
3608,28.014,67.0,5.524,177.678,curryleaves
3609,31.265,67.0,5.891,173.741,curryleaves
3610,32.09,67.0,5.857,152.509,curryleaves
3611,36.869,67.0,5.529,176.129,curryleaves
3612,34.601,67.0,5.783,145.464,curryleaves
3613,26.555,67.0,5.98,140.091,curryleaves
3614,36.835,67.0,5.851,169.368,curryleaves
3615,32.062,67.0,5.93,154.197,curryleaves
3616,26.734,67.0,5.842,162.605,curryleaves
3617,28.25,67.0,5.953,175.201,curryleaves
3618,31.681,67.0,5.577,158.107,curryleaves
3619,35.8,67.0,5.512,144.899,curryleaves
3620,30.488,67.0,5.6,157.579,curryleaves
3621,28.104,67.0,5.669,163.336,curryleaves
3622,34.108,67.0,5.828,177.661,curryleaves
3623,36.745,67.0,5.75,158.108,curryleaves
3624,34.225,67.0,5.561,176.583,curryleaves
3625,33.555,67.0,5.812,167.493,curryleaves
3626,33.21,67.0,5.915,170.265,curryleaves
3627,35.35,67.0,5.884,170.928,curryleaves
3628,28.624,67.0,5.603,170.779,curryleaves
3629,35.639,67.0,5.667,178.945,curryleaves
3630,28.246,67.0,5.622,166.765,curryleaves
3631,29.682,67.0,5.546,174.754,curryleaves
3632,33.208,67.0,5.787,169.268,curryleaves
3633,33.606,67.0,5.892,179.599,curryleaves
3634,29.83,67.0,5.798,173.726,curryleaves
3635,27.457,67.0,5.893,140.583,curryleaves
3636,29.324,67.0,5.743,168.642,curryleaves
3637,28.192,67.0,5.975,143.961,curryleaves
3638,35.537,67.0,5.887,154.111,curryleaves
3639,26.567,67.0,5.838,168.956,curryleaves
3640,32.114,67.0,5.792,178.844,curryleaves
3641,35.779,67.0,5.984,171.082,curryleaves
3642,28.408,67.0,5.693,148.479,curryleaves
3643,36.812,67.0,5.604,143.116,curryleaves
3644,36.323,67.0,5.612,177.704,curryleaves
3645,26.056,67.0,5.716,165.749,curryleaves
3646,28.098,67.0,5.583,143.666,curryleaves
3647,27.43,67.0,5.618,163.338,curryleaves
3648,30.499,67.0,5.676,155.121,curryleaves
3649,26.388,67.0,5.751,170.46,curryleaves
3650,27.552,67.0,5.704,148.03,curryleaves
3651,29.222,67.0,5.973,167.906,curryleaves
3652,26.93,67.0,5.768,170.595,curryleaves
3653,31.908,67.0,5.797,148.153,curryleaves
3654,30.018,67.0,5.939,166.21,curryleaves
3655,35.664,67.0,5.728,143.372,curryleaves
3656,26.029,67.0,5.603,152.119,curryleaves
3657,29.025,67.0,5.542,146.792,curryleaves
3658,34.488,67.0,5.679,156.827,curryleaves
3659,33.522,67.0,5.681,148.485,curryleaves
3660,28.655,67.0,5.724,174.876,curryleaves
3661,32.542,67.0,5.583,162.919,curryleaves
3662,26.911,67.0,5.688,153.901,curryleaves
3663,29.935,67.0,5.891,161.406,curryleaves
3664,27.11,67.0,5.933,175.869,curryleaves
3665,30.978,67.0,5.939,156.498,curryleaves
3666,28.172,67.0,5.65,170.374,curryleaves
3667,26.659,67.0,5.541,151.215,curryleaves
3668,26.952,67.0,5.642,141.849,curryleaves
3669,34.216,67.0,5.638,154.084,curryleaves
3670,32.012,67.0,5.771,173.519,curryleaves
3671,34.54,67.0,5.695,179.989,curryleaves
3672,31.271,67.0,5.684,149.433,curryleaves
3673,32.117,67.0,5.866,159.895,curryleaves
3674,28.491,67.0,5.918,148.556,curryleaves
3675,36.133,67.0,5.892,166.379,curryleaves
3676,29.845,67.0,5.867,152.144,curryleaves
3677,30.88,67.0,5.851,173.632,curryleaves
3678,26.783,67.0,5.642,169.79,curryleaves
3679,27.98,67.0,5.848,166.56,curryleaves
3680,34.253,67.0,5.536,149.476,curryleaves
3681,35.897,67.0,5.881,154.769,curryleaves
3682,29.864,67.0,5.873,158.668,curryleaves
3683,28.684,67.0,5.833,149.761,curryleaves
3684,34.509,67.0,5.915,150.658,curryleaves
3685,36.425,67.0,5.705,140.192,curryleaves
3686,28.755,67.0,5.502,178.736,curryleaves
3687,30.198,67.0,5.545,163.909,curryleaves
3688,33.674,67.0,5.579,164.027,curryleaves
3689,28.933,67.0,5.527,164.075,curryleaves
3690,36.678,67.0,5.53,160.002,curryleaves
3691,32.163,67.0,5.706,163.584,curryleaves
3692,26.045,67.0,5.972,176.538,curryleaves
3693,27.447,67.0,5.681,174.5,curryleaves
3694,31.186,67.0,5.582,179.701,curryleaves
3695,28.755,67.0,5.935,172.966,curryleaves
3696,28.692,67.0,5.765,146.262,curryleaves
3697,26.405,67.0,5.556,176.447,curryleaves
3698,27.215,67.0,5.51,158.961,curryleaves
3699,36.443,67.0,5.832,152.611,curryleaves
3700,31.043,67.0,5.729,145.727,curryleaves
3701,28.714,67.0,5.8,165.879,curryleaves
3702,27.564,67.0,5.65,178.368,curryleaves
3703,34.151,67.0,5.57,140.582,curryleaves
3704,35.34,67.0,5.995,162.451,curryleaves
3705,32.144,67.0,5.724,144.526,curryleaves
3706,29.286,67.0,5.689,157.187,curryleaves
3707,36.12,67.0,5.561,157.51,curryleaves
3708,32.15,67.0,5.819,149.013,curryleaves
3709,33.447,67.0,5.751,165.34,curryleaves
3710,28.771,67.0,5.774,157.734,curryleaves
3711,33.075,67.0,5.807,156.356,curryleaves
3712,30.693,67.0,5.921,166.16,curryleaves
3713,32.686,67.0,5.854,170.124,curryleaves
3714,36.152,67.0,5.899,152.476,curryleaves
3715,28.584,67.0,5.536,143.214,curryleaves
3716,29.774,67.0,5.613,179.04,curryleaves
3717,32.642,67.0,5.788,148.915,curryleaves
3718,30.546,67.0,5.753,144.767,curryleaves
3719,32.826,67.0,5.57,160.666,curryleaves
3720,29.92,67.0,5.917,142.409,curryleaves
3721,30.668,67.0,5.855,166.815,curryleaves
3722,35.013,67.0,5.873,173.936,curryleaves
3723,26.336,67.0,5.92,146.51,curryleaves
3724,35.204,67.0,5.672,144.226,curryleaves
3725,34.071,67.0,5.724,140.689,curryleaves
3726,29.136,67.0,5.982,146.927,curryleaves
3727,28.229,67.0,5.876,168.95,curryleaves
3728,30.107,67.0,5.662,150.147,curryleaves
3729,31.175,67.0,5.737,148.574,curryleaves
3730,26.856,67.0,5.996,143.759,curryleaves
3731,36.345,67.0,5.936,161.284,curryleaves
3732,33.332,67.0,5.942,155.67,curryleaves
3733,32.852,67.0,5.792,167.445,curryleaves
3734,35.665,67.0,5.518,150.944,curryleaves
3735,28.271,67.0,5.959,179.69,curryleaves
3736,35.081,67.0,5.966,160.283,curryleaves
3737,29.46,67.0,5.884,172.328,curryleaves
3738,32.267,67.0,5.638,175.476,curryleaves
3739,35.067,67.0,5.97,148.197,curryleaves
3740,29.77,67.0,5.58,150.539,curryleaves
3741,29.57,67.0,5.537,159.389,curryleaves
3742,35.202,67.0,5.556,150.854,curryleaves
3743,32.558,67.0,5.647,173.021,curryleaves
3744,36.545,67.0,5.907,147.961,curryleaves
3745,29.748,67.0,5.658,178.645,curryleaves
3746,33.79,67.0,5.519,151.083,curryleaves
3747,30.887,67.0,5.85,149.796,curryleaves
3748,27.611,67.0,5.589,151.104,curryleaves
3749,28.183,67.0,5.877,175.532,curryleaves
3750,26.275,53.644,6.891,120.311,drumstick–moringa
3751,27.599,52.512,6.446,121.184,drumstick–moringa
3752,25.119,52.28,6.902,109.123,drumstick–moringa
3753,25.182,52.353,6.544,287.841,drumstick–moringa
3754,26.139,57.895,6.314,273.053,drumstick–moringa
3755,29.025,50.124,6.826,174.5,drumstick–moringa
3756,28.967,55.521,6.458,228.957,drumstick–moringa
3757,28.023,57.839,6.509,205.783,drumstick–moringa
3758,26.658,57.996,6.312,276.829,drumstick–moringa
3759,26.275,58.821,6.933,35.078,drumstick–moringa
3760,28.011,58.651,6.602,273.821,drumstick–moringa
3761,29.668,53.562,6.443,172.415,drumstick–moringa
3762,27.296,56.508,6.764,217.062,drumstick–moringa
3763,28.733,57.16,6.989,172.643,drumstick–moringa
3764,25.018,52.814,6.52,198.335,drumstick–moringa
3765,29.305,57.93,6.99,63.271,drumstick–moringa
3766,27.298,52.212,6.364,49.357,drumstick–moringa
3767,25.406,57.133,6.693,294.722,drumstick–moringa
3768,29.767,51.664,6.633,262.113,drumstick–moringa
3769,29.202,55.83,6.279,46.979,drumstick–moringa
3770,28.706,56.25,6.743,143.251,drumstick–moringa
3771,29.932,58.896,6.468,36.422,drumstick–moringa
3772,28.508,52.884,6.658,37.116,drumstick–moringa
3773,29.136,55.381,6.393,36.106,drumstick–moringa
3774,25.151,50.873,6.711,266.757,drumstick–moringa
3775,29.245,55.862,6.848,229.956,drumstick–moringa
3776,28.933,52.274,6.495,264.395,drumstick–moringa
3777,29.398,50.871,6.944,151.772,drumstick–moringa
3778,25.8,57.219,6.81,38.199,drumstick–moringa
3779,26.401,52.805,6.399,129.642,drumstick–moringa
3780,29.276,58.946,6.266,213.408,drumstick–moringa
3781,29.337,50.421,6.831,153.425,drumstick–moringa
3782,27.481,54.871,6.464,74.972,drumstick–moringa
3783,29.023,56.572,6.807,82.323,drumstick–moringa
3784,26.265,58.072,6.363,299.571,drumstick–moringa
3785,28.933,53.422,6.489,134.588,drumstick–moringa
3786,27.267,54.523,6.496,142.602,drumstick–moringa
3787,29.463,53.306,6.797,279.995,drumstick–moringa
3788,29.914,57.025,6.914,262.753,drumstick–moringa
3789,29.843,53.012,6.549,105.413,drumstick–moringa
3790,25.35,56.792,6.205,173.373,drumstick–moringa
3791,27.911,50.246,6.304,121.008,drumstick–moringa
3792,28.456,50.098,6.796,122.196,drumstick–moringa
3793,25.272,59.513,6.553,63.439,drumstick–moringa
3794,27.739,53.16,6.374,187.808,drumstick–moringa
3795,25.47,50.282,6.247,249.653,drumstick–moringa
3796,29.676,57.386,6.252,119.701,drumstick–moringa
3797,26.128,53.787,6.84,258.941,drumstick–moringa
3798,26.524,58.669,6.795,145.922,drumstick–moringa
3799,28.069,59.262,6.923,123.774,drumstick–moringa
3800,25.19,52.194,6.674,107.874,drumstick–moringa
3801,26.526,52.753,6.438,153.899,drumstick–moringa
3802,27.768,56.583,6.289,41.503,drumstick–moringa
3803,25.644,59.508,6.738,37.856,drumstick–moringa
3804,26.598,51.835,6.312,206.68,drumstick–moringa
3805,25.631,55.245,6.456,79.71,drumstick–moringa
3806,26.447,59.553,6.372,139.518,drumstick–moringa
3807,28.644,56.834,6.495,178.509,drumstick–moringa
3808,26.786,57.773,6.873,49.107,drumstick–moringa
3809,29.2,59.386,6.835,67.335,drumstick–moringa
3810,27.293,59.18,6.871,137.517,drumstick–moringa
3811,28.307,55.424,6.565,201.874,drumstick–moringa
3812,29.762,53.597,6.803,228.885,drumstick–moringa
3813,25.024,57.866,6.676,131.208,drumstick–moringa
3814,27.516,54.03,6.544,117.586,drumstick–moringa
3815,29.12,52.968,6.37,231.718,drumstick–moringa
3816,28.195,56.567,6.207,79.672,drumstick–moringa
3817,29.762,58.705,6.947,203.963,drumstick–moringa
3818,27.143,55.783,6.73,174.554,drumstick–moringa
3819,28.015,50.117,6.226,178.985,drumstick–moringa
3820,26.597,54.88,6.502,104.047,drumstick–moringa
3821,28.589,56.472,6.473,254.859,drumstick–moringa
3822,27.182,50.293,6.609,175.839,drumstick–moringa
3823,29.507,52.105,6.302,208.671,drumstick–moringa
3824,29.637,50.307,6.847,296.913,drumstick–moringa
3825,26.414,58.995,6.702,233.353,drumstick–moringa
3826,25.789,52.198,6.548,168.513,drumstick–moringa
3827,26.759,57.603,6.205,96.715,drumstick–moringa
3828,29.393,52.84,6.292,299.95,drumstick–moringa
3829,27.582,59.377,6.371,166.753,drumstick–moringa
3830,28.526,50.858,6.899,134.487,drumstick–moringa
3831,27.7,55.516,6.425,151.609,drumstick–moringa
3832,28.137,56.843,6.452,37.956,drumstick–moringa
3833,27.45,56.868,6.234,49.612,drumstick–moringa
3834,25.194,58.883,6.683,214.229,drumstick–moringa
3835,25.89,54.844,6.694,139.014,drumstick–moringa
3836,29.988,58.168,6.947,192.013,drumstick–moringa
3837,29.32,58.003,6.98,292.286,drumstick–moringa
3838,28.264,59.353,6.424,56.677,drumstick–moringa
3839,26.523,53.061,6.934,96.658,drumstick–moringa
3840,27.931,59.377,6.54,209.853,drumstick–moringa
3841,27.465,57.489,6.393,94.986,drumstick–moringa
3842,25.356,54.617,6.741,280.07,drumstick–moringa
3843,25.898,50.352,6.857,209.593,drumstick–moringa
3844,26.082,53.617,6.521,87.43,drumstick–moringa
3845,25.779,59.461,6.857,59.686,drumstick–moringa
3846,29.562,57.876,6.508,272.856,drumstick–moringa
3847,26.778,59.031,6.798,284.925,drumstick–moringa
3848,29.129,59.695,6.344,215.714,drumstick–moringa
3849,28.635,59.737,6.649,266.32,drumstick–moringa
3850,28.779,58.933,6.908,140.674,drumstick–moringa
3851,28.854,51.693,6.931,133.005,drumstick–moringa
3852,28.289,53.737,6.252,168.444,drumstick–moringa
3853,27.294,56.739,6.826,111.665,drumstick–moringa
3854,25.103,55.677,6.76,115.155,drumstick–moringa
3855,27.361,50.022,6.608,48.512,drumstick–moringa
3856,26.252,50.146,6.974,297.706,drumstick–moringa
3857,29.048,57.65,6.716,143.525,drumstick–moringa
3858,25.103,56.731,6.47,290.387,drumstick–moringa
3859,27.278,52.21,6.209,210.388,drumstick–moringa
3860,25.264,56.201,6.628,162.47,drumstick–moringa
3861,25.048,50.064,6.725,105.32,drumstick–moringa
3862,26.055,52.313,6.667,216.794,drumstick–moringa
3863,28.874,50.232,6.922,81.133,drumstick–moringa
3864,27.613,59.801,6.263,50.313,drumstick–moringa
3865,28.569,54.26,6.853,78.969,drumstick–moringa
3866,27.169,55.578,6.263,276.996,drumstick–moringa
3867,27.558,58.327,6.231,193.545,drumstick–moringa
3868,26.381,50.652,6.602,148.878,drumstick–moringa
3869,25.111,56.172,6.235,102.992,drumstick–moringa
3870,27.999,53.505,6.937,140.076,drumstick–moringa
3871,28.165,55.614,6.649,113.38,drumstick–moringa
3872,29.6,50.056,6.262,185.86,drumstick–moringa
3873,25.328,57.931,6.861,70.732,drumstick–moringa
3874,27.741,51.153,6.845,31.335,drumstick–moringa
3875,25.816,52.718,6.591,85.562,drumstick–moringa
3876,27.728,51.871,6.314,119.847,drumstick–moringa
3877,25.037,58.629,6.352,66.375,drumstick–moringa
3878,25.608,55.367,6.309,76.805,drumstick–moringa
3879,28.878,54.555,6.617,25.305,drumstick–moringa
3880,26.817,55.141,6.607,73.463,drumstick–moringa
3881,26.409,53.251,6.835,202.869,drumstick–moringa
3882,27.61,52.688,6.698,129.497,drumstick–moringa
3883,28.808,53.286,6.918,34.295,drumstick–moringa
3884,28.161,52.11,6.509,226.891,drumstick–moringa
3885,28.688,58.568,6.82,61.823,drumstick–moringa
3886,27.036,52.249,6.32,104.932,drumstick–moringa
3887,26.352,58.542,6.529,84.368,drumstick–moringa
3888,28.83,50.166,6.233,101.512,drumstick–moringa
3889,25.669,51.683,6.334,142.779,drumstick–moringa
3890,27.569,58.894,6.911,207.933,drumstick–moringa
3891,27.106,52.208,6.585,280.215,drumstick–moringa
3892,25.856,52.44,6.359,205.227,drumstick–moringa
3893,29.418,58.027,6.898,128.88,drumstick–moringa
3894,29.671,59.257,6.734,108.729,drumstick–moringa
3895,28.622,56.221,6.775,260.736,drumstick–moringa
3896,27.659,53.561,6.457,233.45,drumstick–moringa
3897,27.107,51.314,6.765,72.946,drumstick–moringa
3898,26.137,57.011,6.881,205.327,drumstick–moringa
3899,25.345,55.434,6.463,40.602,drumstick–moringa
3900,38.466,43.218,6.806,96.79,chili
3901,29.842,43.736,6.99,90.768,chili
3902,19.704,43.121,6.478,82.087,chili
3903,35.984,41.168,6.239,88.258,chili
3904,19.444,40.243,6.066,92.499,chili
3905,22.915,40.807,6.445,98.409,chili
3906,33.606,41.005,6.795,94.464,chili
3907,21.405,43.237,6.062,94.908,chili
3908,28.276,42.859,6.145,83.877,chili
3909,28.871,42.771,6.003,95.288,chili
3910,29.439,40.907,6.546,83.333,chili
3911,26.296,43.313,6.699,99.219,chili
3912,23.513,44.8,6.339,91.338,chili
3913,38.092,41.44,6.583,90.136,chili
3914,38.507,40.899,6.381,86.385,chili
3915,35.994,40.11,6.138,93.302,chili
3916,39.135,41.075,6.534,95.38,chili
3917,32.668,44.501,6.887,89.29,chili
3918,26.674,40.749,6.525,96.032,chili
3919,29.725,44.06,6.609,90.04,chili
3920,25.758,44.019,6.886,97.299,chili
3921,26.51,44.317,6.686,92.048,chili
3922,29.405,40.227,6.181,89.29,chili
3923,38.919,40.554,6.024,88.271,chili
3924,35.29,42.888,6.25,82.949,chili
3925,33.272,43.914,6.003,94.786,chili
3926,26.645,41.532,6.966,83.439,chili
3927,27.414,43.215,6.793,91.832,chili
3928,29.224,44.626,6.754,86.516,chili
3929,27.542,43.138,6.931,94.632,chili
3930,35.149,44.048,6.567,94.873,chili
3931,32.789,40.91,6.868,90.177,chili
3932,36.918,43.174,6.19,86.362,chili
3933,34.607,41.748,6.067,96.784,chili
3934,29.135,40.901,6.992,98.528,chili
3935,29.644,41.577,6.25,86.15,chili
3936,24.619,41.593,6.829,82.407,chili
3937,25.84,40.686,6.479,99.463,chili
3938,36.371,44.037,6.224,80.34,chili
3939,35.239,40.461,6.308,86.945,chili
3940,31.469,44.186,6.117,98.49,chili
3941,37.191,43.059,6.006,93.686,chili
3942,28.826,43.363,6.353,94.583,chili
3943,19.62,44.986,6.527,89.651,chili
